TIMESTAMP;TAMB;TGND;ALPHA;BETA;EB;ED
1535810400;21.6;19.9;234.6;33.8;627.7;84.4
1535814000;22.1;19.9;249.0;25.7;307.0;39.8
1535817600;21.8;19.9;261.8;16.9;260.6;32.8
1535821200;22.1;19.9;273.8;7.8;247.9;33.8
1535824800;21.1;19.9;285.7;-1.2;0.0;0.0
1535828400;20.3;19.9;297.9;-9.7;0.0;0.0
1535832000;19.2;19.8;311.1;-17.2;0.0;0.0
1535835600;17.8;19.8;325.5;-23.3;0.0;0.0
1535839200;18.3;19.8;341.3;-27.4;0.0;0.0
1535842800;17.4;19.8;358.0;-29.0;0.0;0.0
1535846400;16.3;19.8;14.9;-28.0;0.0;0.0
1535850000;15.4;19.8;31.0;-24.5;0.0;0.0
1535853600;14.7;19.8;45.8;-18.8;0.0;0.0
1535857200;14.4;19.8;59.2;-11.6;0.0;0.0
1535860800;14.0;19.7;71.7;-3.3;0.0;0.0
1535864400;13.6;19.7;83.6;5.6;48.2;7.3
1535868000;13.7;19.7;95.5;14.7;117.0;14.6
1535871600;14.5;19.7;108.1;23.6;154.9;19.8
1535875200;15.9;19.7;122.1;31.8;177.0;23.5
1535878800;17.2;19.7;138.2;38.8;190.1;26.0
1535882400;17.8;19.7;156.9;43.7;197.3;27.5
1535886000;18.4;19.7;177.6;45.7;199.9;28.1
1535889600;19.6;19.7;198.6;44.4;198.2;27.7
1535893200;21.4;19.7;217.8;40.0;192.2;26.4
1535896800;22.5;19.7;234.5;33.4;573.7;76.7
1535900400;23.3;19.7;248.8;25.4;187.5;24.2
1535904000;23.0;19.7;261.7;16.6;127.1;15.9
1535907600;22.7;19.7;273.7;7.5;66.2;9.0
1535911200;22.4;19.7;285.5;-1.5;0.0;0.0
1535914800;22.2;19.7;297.8;-10.0;0.0;0.0
1535918400;21.5;19.7;311.0;-17.6;0.0;0.0
1535922000;21.0;19.7;325.4;-23.7;0.0;0.0
1535925600;20.3;19.7;341.3;-27.8;0.0;0.0
1535929200;20.6;19.7;358.1;-29.4;0.0;0.0
1535932800;20.5;19.7;15.1;-28.4;0.0;0.0
1535936400;20.6;19.6;31.2;-24.8;0.0;0.0
1535940000;20.4;19.6;46.0;-19.1;0.0;0.0
1535943600;20.4;19.6;59.5;-11.9;0.0;0.0
1535947200;19.9;19.6;72.0;-3.6;0.0;0.0
1535950800;18.9;19.6;83.9;5.3;46.2;7.0
1535954400;19.3;19.6;95.8;14.4;460.7;57.3
1535958000;20.5;19.6;108.4;23.3;617.9;78.6
1535961600;22.6;19.6;122.4;31.5;707.5;93.4
1535965200;23.8;19.6;138.5;38.5;493.3;67.1
1535968800;26.3;19.6;157.1;43.3;789.1;109.5
1535972400;27.3;19.6;177.7;45.3;799.3;111.7
1535976000;27.0;19.6;198.6;44.0;789.4;109.7
1535979600;28.2;19.6;217.7;39.7;754.4;103.1
1535983200;28.9;19.6;234.3;33.1;720.9;95.7
1535986800;28.1;19.6;248.7;25.0;640.6;82.0
1535990400;28.2;19.6;261.5;16.2;503.5;62.4
1535994000;27.1;19.6;273.5;7.1;253.9;34.8
1535997600;24.7;19.6;285.4;-1.9;0.0;0.0
1536001200;23.4;19.6;297.6;-10.4;0.0;0.0
1536004800;22.4;19.6;310.9;-17.9;0.0;0.0
1536008400;20.9;19.5;325.4;-24.0;0.0;0.0
1536012000;20.1;19.5;341.3;-28.1;0.0;0.0
1536015600;19.2;19.5;358.2;-29.8;0.0;0.0
1536019200;18.6;19.5;15.2;-28.7;0.0;0.0
1536022800;17.7;19.5;31.4;-25.1;0.0;0.0
1536026400;16.9;19.5;46.3;-19.4;0.0;0.0
1536030000;16.6;19.5;59.8;-12.1;0.0;0.0
1536033600;16.3;19.5;72.2;-3.8;0.0;0.0
1536037200;15.9;19.5;84.2;5.1;44.2;6.8
1536040800;16.3;19.6;96.1;14.2;454.1;56.1
1536044400;17.8;19.6;108.7;23.1;607.5;76.7
1536048000;19.5;19.6;122.7;31.3;706.9;92.8
1536051600;22.0;19.6;138.8;38.2;760.1;102.8
1536055200;23.7;19.6;157.3;43.0;789.0;108.8
1536058800;23.5;19.6;177.9;44.9;797.9;110.8
1536062400;24.7;19.6;198.6;43.6;766.1;105.9
1536066000;24.9;19.6;217.7;39.3;765.1;103.9
1536069600;24.4;19.6;234.2;32.7;668.6;88.2
1536073200;25.5;19.6;248.5;24.7;637.5;81.0
1536076800;24.7;19.6;261.3;15.9;498.5;61.4
1536080400;23.5;19.6;273.3;6.8;243.1;33.5
1536084000;22.0;19.6;285.2;-2.2;0.0;0.0
1536087600;20.4;19.6;297.5;-10.7;0.0;0.0
1536091200;19.2;19.6;310.8;-18.3;0.0;0.0
1536094800;18.0;19.6;325.3;-24.4;0.0;0.0
1536098400;17.2;19.6;341.3;-28.5;0.0;0.0
1536102000;16.3;19.6;358.3;-30.1;0.0;0.0
1536105600;15.4;19.6;15.4;-29.1;0.0;0.0
1536109200;14.9;19.6;31.7;-25.4;0.0;0.0
1536112800;14.6;19.7;46.5;-19.7;0.0;0.0
1536116400;14.9;19.7;60.0;-12.4;0.0;0.0
1536120000;15.7;19.7;72.5;-4.1;0.0;0.0
1536123600;16.1;19.7;84.5;4.8;42.1;6.5
1536127200;16.8;19.7;96.4;13.9;114.4;14.0
1536130800;17.5;19.7;109.0;22.8;153.8;19.3
1536134400;19.2;19.7;123.0;31.0;613.0;79.9
1536138000;20.9;19.7;139.0;37.9;748.4;100.7
1536141600;22.1;19.7;157.6;42.7;783.6;107.5
1536145200;23.3;19.7;178.0;44.6;712.2;98.4
1536148800;23.6;19.7;198.6;43.2;568.7;78.1
1536152400;24.0;19.7;217.6;38.9;595.8;80.4
1536156000;24.9;19.8;234.1;32.4;678.1;88.9
1536159600;24.4;19.8;248.4;24.3;622.3;78.5
1536163200;23.7;19.8;261.2;15.5;294.2;36.0
1536166800;23.6;19.8;273.2;6.4;229.7;31.9
1536170400;22.4;19.8;285.1;-2.6;0.0;0.0
1536174000;21.1;19.8;297.4;-11.1;0.0;0.0
1536177600;19.7;19.8;310.7;-18.7;0.0;0.0
1536181200;18.6;19.8;325.3;-24.8;0.0;0.0
1536184800;17.9;19.8;341.3;-28.9;0.0;0.0
1536188400;17.0;19.8;358.4;-30.5;0.0;0.0
1536192000;16.3;19.8;15.6;-29.4;0.0;0.0
1536195600;16.1;19.8;31.9;-25.8;0.0;0.0
1536199200;16.1;19.8;46.8;-20.0;0.0;0.0
1536202800;16.1;19.8;60.3;-12.7;0.0;0.0
1536206400;15.8;19.8;72.8;-4.3;0.0;0.0
1536210000;15.6;19.8;84.7;4.6;40.0;6.3
1536213600;16.5;19.8;96.7;13.7;448.1;54.7
1536217200;17.7;19.8;109.3;22.6;613.7;76.5
1536220800;18.6;19.8;123.3;30.7;705.5;91.5
1536224400;20.7;19.8;139.3;37.6;759.5;101.6
1536228000;22.4;19.8;157.8;42.3;788.7;107.5
1536231600;23.8;19.8;178.1;44.2;798.9;109.7
1536235200;23.3;19.8;198.7;42.9;785.2;107.2
1536238800;23.9;19.8;217.5;38.5;633.4;85.0
1536242400;25.4;19.8;234.0;32.0;685.8;89.3
1536246000;24.2;19.8;248.2;24.0;612.0;76.7
1536249600;24.1;19.8;261.0;15.2;484.5;58.9
1536253200;23.0;19.8;273.0;6.1;166.8;23.3
1536256800;21.6;19.8;284.9;-2.9;0.0;0.0
1536260400;20.6;19.8;297.2;-11.4;0.0;0.0
1536264000;19.6;19.8;310.6;-19.0;0.0;0.0
1536267600;19.1;19.8;325.2;-25.2;0.0;0.0
1536271200;18.6;19.8;341.4;-29.3;0.0;0.0
1536274800;17.9;19.8;358.5;-30.9;0.0;0.0
1536278400;17.3;19.8;15.7;-29.8;0.0;0.0
1536282000;16.9;19.8;32.1;-26.1;0.0;0.0
1536285600;16.6;19.8;47.1;-20.3;0.0;0.0
1536289200;14.7;19.8;60.6;-12.9;0.0;0.0
1536292800;16.0;19.8;73.1;-4.6;0.0;0.0
1536296400;15.9;19.8;85.0;4.4;37.9;6.0
1536300000;15.4;19.8;97.0;13.5;112.5;13.6
1536303600;16.6;19.8;109.6;22.3;153.0;19.0
1536307200;17.9;19.9;123.6;30.5;176.2;22.7
1536310800;18.3;19.9;139.6;37.3;251.8;33.5
1536314400;18.7;19.9;158.0;42.0;197.1;26.7
1536318000;18.8;19.9;178.3;43.8;199.7;27.3
1536321600;19.6;19.9;198.7;42.5;197.9;26.9
1536325200;20.7;19.9;217.5;38.2;565.5;75.4
1536328800;22.3;19.9;233.8;31.6;602.1;77.9
1536332400;23.0;19.9;248.1;23.6;511.3;63.6
1536336000;23.1;19.9;260.9;14.8;451.7;54.5
1536339600;21.6;19.9;272.9;5.7;198.6;28.1
1536343200;20.7;19.9;284.8;-3.3;0.0;0.0
1536346800;19.3;19.9;297.1;-11.8;0.0;0.0
1536350400;18.7;19.9;310.5;-19.4;0.0;0.0
1536354000;17.3;19.9;325.2;-25.5;0.0;0.0
1536357600;16.6;19.9;341.4;-29.7;0.0;0.0
1536361200;15.1;19.9;358.6;-31.3;0.0;0.0
1536364800;12.0;19.9;15.9;-30.1;0.0;0.0
1536368400;11.7;19.9;32.3;-26.4;0.0;0.0
1536372000;11.9;19.9;47.3;-20.6;0.0;0.0
1536375600;11.7;19.8;60.9;-13.2;0.0;0.0
1536379200;11.6;19.8;73.4;-4.8;0.0;0.0
1536382800;10.4;19.8;85.3;4.1;35.7;5.8
1536386400;13.6;19.8;97.3;13.2;439.3;52.9
1536390000;15.6;19.8;109.9;22.1;610.4;75.1
1536393600;16.8;19.8;123.9;30.2;704.1;90.1
1536397200;17.7;19.8;139.9;37.0;758.8;100.3
1536400800;19.5;19.8;158.3;41.6;788.3;106.3
1536404400;20.2;19.8;178.4;43.5;798.4;108.4
1536408000;20.2;19.8;198.7;42.1;788.5;106.4
1536411600;21.5;19.8;217.4;37.8;739.3;98.0
1536415200;20.9;19.8;233.7;31.3;619.9;79.7
1536418800;21.0;19.8;247.9;23.3;627.3;77.5
1536422400;20.8;19.8;260.7;14.5;452.7;54.3
1536426000;19.9;19.8;272.7;5.4;164.2;23.5
1536429600;18.4;19.8;284.6;-3.6;0.0;0.0
1536433200;16.6;19.8;297.0;-12.2;0.0;0.0
1536436800;16.7;19.8;310.4;-19.8;0.0;0.0
1536440400;15.9;19.8;325.1;-25.9;0.0;0.0
1536444000;16.3;19.7;341.4;-30.0;0.0;0.0
1536447600;15.8;19.7;358.7;-31.6;0.0;0.0
1536451200;15.0;19.7;16.1;-30.5;0.0;0.0
1536454800;14.9;19.7;32.6;-26.7;0.0;0.0
1536458400;14.8;19.7;47.6;-20.9;0.0;0.0
1536462000;14.7;19.7;61.2;-13.5;0.0;0.0
1536465600;14.2;19.7;73.7;-5.1;0.0;0.0
1536469200;14.2;19.7;85.6;3.9;33.5;5.5
1536472800;15.5;19.7;97.6;13.0;110.5;13.2
1536476400;16.7;19.7;110.3;21.8;152.2;18.6
1536480000;19.0;19.7;124.2;29.9;205.1;26.1
1536483600;21.0;19.7;140.2;36.6;758.3;99.6
1536487200;22.6;19.7;158.5;41.3;788.1;105.6
1536490800;24.4;19.7;178.5;43.1;798.2;107.7
1536494400;24.2;19.7;198.7;41.7;790.6;106.1
1536498000;24.3;19.7;217.3;37.4;763.9;100.6
1536501600;25.2;19.7;233.6;30.9;712.8;91.0
1536505200;25.0;19.6;247.8;22.9;624.7;76.6
1536508800;24.9;19.6;260.5;14.1;470.3;56.1
1536512400;23.7;19.6;272.6;5.0;182.3;26.5
1536516000;21.3;19.6;284.5;-4.0;0.0;0.0
1536519600;18.2;19.6;296.9;-12.5;0.0;0.0
1536523200;17.1;19.6;310.3;-20.1;0.0;0.0
1536526800;16.6;19.6;325.1;-26.3;0.0;0.0
1536530400;14.6;19.6;341.4;-30.4;0.0;0.0
1536534000;13.7;19.6;358.8;-32.0;0.0;0.0
1536537600;13.1;19.6;16.3;-30.8;0.0;0.0
1536541200;13.0;19.6;32.8;-27.1;0.0;0.0
1536544800;12.7;19.5;47.9;-21.2;0.0;0.0
1536548400;13.2;19.5;61.5;-13.7;0.0;0.0
1536552000;12.6;19.5;74.0;-5.3;0.0;0.0
1536555600;13.8;19.5;85.9;3.6;31.3;5.3
1536559200;15.9;19.5;97.9;12.7;127.7;15.2
1536562800;18.1;19.6;110.6;21.6;540.9;65.7
1536566400;21.4;19.6;124.5;29.6;504.4;63.8
1536570000;23.9;19.6;140.5;36.3;758.1;99.0
1536573600;24.0;19.6;158.7;40.9;469.9;62.6
1536577200;24.6;19.6;178.7;42.7;633.9;85.0
1536580800;26.1;19.6;198.7;41.3;583.7;77.8
1536584400;25.4;19.6;217.2;37.0;337.3;44.1
1536588000;25.1;19.6;233.5;30.5;177.8;22.5
1536591600;24.9;19.6;247.6;22.6;155.4;18.9
1536595200;23.6;19.6;260.4;13.8;116.0;13.7
1536598800;22.3;19.6;272.4;4.7;42.3;6.3
1536602400;21.3;19.6;284.3;-4.3;0.0;0.0
1536606000;20.2;19.5;296.7;-12.9;0.0;0.0
1536609600;19.2;19.5;310.2;-20.5;0.0;0.0
1536613200;18.3;19.5;325.0;-26.7;0.0;0.0
1536616800;18.2;19.5;341.4;-30.8;0.0;0.0
1536620400;18.4;19.5;358.9;-32.4;0.0;0.0
1536624000;17.6;19.5;16.4;-31.2;0.0;0.0
1536627600;17.2;19.5;33.0;-27.4;0.0;0.0
1536631200;16.2;19.5;48.1;-21.5;0.0;0.0
1536634800;16.2;19.5;61.7;-14.0;0.0;0.0
1536638400;16.2;19.5;74.3;-5.6;0.0;0.0
1536642000;16.9;19.5;86.2;3.4;29.0;5.0
1536645600;17.4;19.5;98.2;12.5;108.4;12.8
1536649200;18.5;19.5;110.9;21.3;151.3;18.2
1536652800;20.4;19.5;124.8;29.3;651.8;81.9
1536656400;22.3;19.5;140.8;36.0;754.5;97.9
1536660000;22.7;19.5;158.9;40.6;748.4;99.1
1536663600;24.4;19.5;178.8;42.3;792.2;105.6
1536667200;25.3;19.5;198.8;40.9;789.0;104.6
1536670800;26.1;19.5;217.2;36.6;762.1;99.1
1536674400;26.3;19.5;233.3;30.1;709.5;89.4
1536678000;26.3;19.5;247.5;22.2;618.5;74.8
1536681600;26.6;19.5;260.2;13.4;457.4;53.8
1536685200;25.3;19.5;272.2;4.3;153.9;23.4
1536688800;24.3;19.5;284.2;-4.7;0.0;0.0
1536692400;23.5;19.5;296.6;-13.3;0.0;0.0
1536696000;23.6;19.5;310.1;-20.9;0.0;0.0
1536699600;22.5;19.5;325.0;-27.1;0.0;0.0
1536703200;20.8;19.5;341.5;-31.2;0.0;0.0
1536706800;20.1;19.5;359.0;-32.8;0.0;0.0
1536710400;19.5;19.5;16.6;-31.5;0.0;0.0
1536714000;18.9;19.5;33.3;-27.7;0.0;0.0
1536717600;18.1;19.5;48.4;-21.8;0.0;0.0
1536721200;17.6;19.5;62.0;-14.3;0.0;0.0
1536724800;17.4;19.5;74.6;-5.8;0.0;0.0
1536728400;17.8;19.5;86.6;3.2;26.8;4.7
1536732000;19.3;19.5;98.5;12.2;414.7;48.7
1536735600;21.7;19.5;111.2;21.0;603.1;72.2
1536739200;23.1;19.5;125.2;29.1;700.7;87.4
1536742800;23.5;19.5;141.0;35.7;360.3;46.5
1536746400;24.1;19.5;159.2;40.2;291.3;38.3
1536750000;26.6;19.5;178.9;42.0;659.0;87.4
1536753600;26.1;19.5;198.8;40.5;779.2;102.7
1536757200;26.3;19.5;217.1;36.2;660.7;85.4
1536760800;25.6;19.5;233.2;29.8;704.1;88.1
1536764400;25.6;19.5;247.3;21.8;554.8;66.6
1536768000;21.9;19.5;260.1;13.1;183.3;21.4
1536771600;19.3;19.5;272.1;4.0;35.4;5.5
1536775200;18.0;19.5;284.0;-5.1;0.0;0.0
1536778800;17.0;19.5;296.5;-13.6;0.0;0.0
1536782400;16.6;19.5;310.0;-21.3;0.0;0.0
1536786000;16.0;19.5;324.9;-27.5;0.0;0.0
1536789600;15.7;19.5;341.5;-31.6;0.0;0.0
1536793200;15.7;19.5;359.1;-33.2;0.0;0.0
1536796800;15.3;19.5;16.8;-31.9;0.0;0.0
1536800400;15.1;19.5;33.5;-28.0;0.0;0.0
1536804000;15.0;19.5;48.7;-22.0;0.0;0.0
1536807600;14.5;19.5;62.3;-14.5;0.0;0.0
1536811200;13.6;19.5;74.9;-6.1;0.0;0.0
1536814800;13.3;19.5;86.9;2.9;24.5;4.5
1536818400;13.0;19.5;98.9;12.0;106.1;12.4
1536822000;13.3;19.5;111.5;20.8;150.3;17.9
1536825600;13.0;19.5;125.5;28.8;174.9;21.7
1536829200;13.2;19.5;141.3;35.4;189.2;24.2
1536832800;13.8;19.5;159.4;39.9;196.7;25.7
1536836400;14.6;19.5;179.1;41.6;199.2;26.2
1536840000;15.1;19.5;198.8;40.2;197.1;25.8
1536843600;15.5;19.5;217.0;35.9;190.1;24.4
1536847200;16.0;19.5;233.1;29.4;176.5;21.9
1536850800;15.9;19.6;247.2;21.5;153.0;18.2
1536854400;15.1;19.6;259.9;12.7;110.9;12.9
1536858000;14.8;19.6;271.9;3.6;32.0;5.2
1536861600;14.4;19.6;283.9;-5.4;0.0;0.0
1536865200;14.0;19.6;296.3;-14.0;0.0;0.0
1536868800;13.7;19.5;309.9;-21.7;0.0;0.0
1536872400;13.7;19.5;324.9;-27.9;0.0;0.0
1536876000;13.9;19.5;341.5;-32.0;0.0;0.0
1536879600;13.7;19.5;359.2;-33.5;0.0;0.0
1536883200;13.6;19.5;17.0;-32.3;0.0;0.0
1536886800;13.4;19.5;33.8;-28.4;0.0;0.0
1536890400;12.9;19.5;49.0;-22.3;0.0;0.0
1536894000;13.3;19.5;62.6;-14.8;0.0;0.0
1536897600;13.1;19.5;75.2;-6.3;0.0;0.0
1536901200;13.2;19.5;87.2;2.7;22.3;4.2
1536904800;13.7;19.5;99.2;11.7;104.9;12.2
1536908400;14.3;19.5;111.8;20.5;149.8;17.7
1536912000;15.3;19.5;125.8;28.5;174.7;21.5
1536915600;16.4;19.5;141.6;35.1;189.0;24.1
1536919200;17.6;19.5;159.6;39.5;661.7;86.0
1536922800;18.1;19.5;179.2;41.2;199.1;26.1
1536926400;18.4;19.5;198.8;39.8;197.0;25.6
1536930000;19.2;19.5;217.0;35.5;189.8;24.2
1536933600;19.3;19.4;233.0;29.0;438.9;54.1
1536937200;19.5;19.4;247.0;21.1;394.7;46.7
1536940800;19.4;19.4;259.7;12.3;388.9;44.9
1536944400;18.8;19.4;271.8;3.2;33.2;5.6
1536948000;16.6;19.4;283.7;-5.8;0.0;0.0
1536951600;15.7;19.4;296.2;-14.4;0.0;0.0
1536955200;16.1;19.4;309.7;-22.0;0.0;0.0
1536958800;16.0;19.4;324.8;-28.2;0.0;0.0
1536962400;15.0;19.3;341.5;-32.4;0.0;0.0
1536966000;15.0;19.3;359.3;-33.9;0.0;0.0
1536969600;15.3;19.3;17.2;-32.6;0.0;0.0
1536973200;13.0;19.3;34.0;-28.7;0.0;0.0
1536976800;12.6;19.3;49.2;-22.6;0.0;0.0
1536980400;10.9;19.3;62.9;-15.1;0.0;0.0
1536984000;10.6;19.3;75.5;-6.6;0.0;0.0
1536987600;12.0;19.3;87.5;2.4;20.1;4.0
1536991200;12.9;19.2;99.5;11.5;121.0;14.0
1536994800;14.1;19.2;112.1;20.3;525.4;61.6
1536998400;16.1;19.2;126.1;28.2;697.8;85.4
1537002000;17.4;19.2;141.9;34.8;755.5;95.6
1537005600;18.6;19.2;159.8;39.2;786.1;101.6
1537009200;19.9;19.2;179.3;40.8;790.7;102.9
1537012800;19.7;19.2;198.9;39.4;731.4;94.6
1537016400;20.1;19.2;216.9;35.1;408.6;51.8
1537020000;20.2;19.2;232.9;28.6;310.5;38.0
1537023600;19.4;19.2;246.9;20.7;151.2;17.7
1537027200;19.5;19.2;259.6;12.0;107.2;12.3
1537030800;18.9;19.1;271.6;2.9;33.1;5.9
1537034400;16.3;19.1;283.6;-6.2;0.0;0.0
1537038000;16.3;19.1;296.1;-14.7;0.0;0.0
1537041600;14.4;19.1;309.6;-22.4;0.0;0.0
1537045200;13.7;19.1;324.8;-28.6;0.0;0.0
1537048800;11.9;19.1;341.5;-32.8;0.0;0.0
1537052400;10.9;19.1;359.4;-34.3;0.0;0.0
1537056000;10.7;19.1;17.4;-33.0;0.0;0.0
1537059600;10.6;19.1;34.3;-29.0;0.0;0.0
1537063200;10.4;19.0;49.5;-22.9;0.0;0.0
1537066800;9.3;19.0;63.2;-15.4;0.0;0.0
1537070400;9.3;19.0;75.8;-6.8;0.0;0.0
1537074000;9.7;19.0;87.8;2.2;17.9;3.7
1537077600;10.9;19.0;99.8;11.2;232.9;26.7
1537081200;13.9;19.0;112.4;20.0;594.8;69.3
1537084800;16.4;19.0;126.4;27.9;696.7;84.7
1537088400;17.6;19.0;142.2;34.4;754.9;95.0
1537092000;19.4;19.0;160.1;38.8;785.6;100.9
1537095600;20.6;19.0;179.5;40.4;794.9;102.8
1537099200;20.3;19.0;198.9;39.0;724.1;93.0
1537102800;21.7;19.0;216.8;34.7;756.9;95.3
1537106400;22.3;19.0;232.7;28.2;699.2;85.0
1537110000;21.4;19.0;246.7;20.4;600.3;69.9
1537113600;21.2;18.9;259.4;11.6;415.6;47.4
1537117200;20.5;18.9;271.4;2.5;28.5;5.4
1537120800;19.1;18.9;283.4;-6.5;0.0;0.0
1537124400;18.2;18.9;295.9;-15.1;0.0;0.0
1537128000;17.3;18.9;309.5;-22.8;0.0;0.0
1537131600;16.6;18.9;324.7;-29.0;0.0;0.0
1537135200;15.7;18.9;341.6;-33.2;0.0;0.0
1537138800;14.1;18.9;359.5;-34.7;0.0;0.0
1537142400;13.6;18.8;17.6;-33.3;0.0;0.0
1537146000;11.9;18.8;34.5;-29.3;0.0;0.0
1537149600;10.6;18.8;49.8;-23.2;0.0;0.0
1537153200;10.6;18.8;63.5;-15.6;0.0;0.0
1537156800;10.5;18.8;76.1;-7.1;0.0;0.0
1537160400;12.3;18.8;88.1;1.9;15.8;3.4
1537164000;13.9;18.8;100.1;11.0;372.5;42.5
1537167600;16.5;18.8;112.8;19.7;592.6;68.5
1537171200;19.5;18.8;126.7;27.6;695.6;84.0
1537174800;21.7;18.8;142.5;34.1;754.3;94.3
1537178400;23.2;18.8;160.3;38.5;785.1;100.2
1537182000;24.4;18.8;179.6;40.1;795.1;102.2
1537185600;25.9;18.8;198.9;38.6;785.9;100.3
1537189200;26.8;18.8;216.8;34.3;755.9;94.5
1537192800;26.2;18.8;232.6;27.9;698.1;84.3
1537196400;26.9;18.7;246.6;20.0;596.5;68.9
1537200000;26.2;18.7;259.3;11.3;412.6;46.8
1537203600;25.2;18.7;271.3;2.2;32.1;6.5
1537207200;21.5;18.7;283.3;-6.9;0.0;0.0
1537210800;17.7;18.7;295.8;-15.5;0.0;0.0
1537214400;18.0;18.7;309.4;-23.2;0.0;0.0
1537218000;15.9;18.7;324.7;-29.4;0.0;0.0
1537221600;14.5;18.7;341.6;-33.6;0.0;0.0
1537225200;14.4;18.7;359.7;-35.1;0.0;0.0
1537228800;13.3;18.7;17.8;-33.7;0.0;0.0
1537232400;13.1;18.6;34.8;-29.7;0.0;0.0
1537236000;12.9;18.6;50.1;-23.5;0.0;0.0
1537239600;14.0;18.6;63.8;-15.9;0.0;0.0
1537243200;14.8;18.6;76.4;-7.3;0.0;0.0
1537246800;14.9;18.6;88.4;1.7;13.7;3.2
1537250400;15.9;18.6;100.4;10.7;341.4;38.7
1537254000;17.8;18.6;113.1;19.5;590.2;67.7
1537257600;19.6;18.6;127.0;27.3;694.4;83.3
1537261200;22.2;18.6;142.7;33.8;753.6;93.6
1537264800;25.2;18.6;160.5;38.1;784.7;99.6
1537268400;27.6;18.6;179.7;39.7;794.5;101.5
1537272000;29.4;18.6;198.9;38.2;785.2;99.6
1537275600;29.8;18.6;216.7;33.9;754.7;93.7
1537279200;29.8;18.6;232.5;27.5;696.2;83.5
1537282800;30.2;18.6;246.4;19.6;593.2;68.0
1537286400;29.9;18.6;259.1;10.9;404.3;45.6
1537290000;28.6;18.6;271.1;1.8;59.5;13.2
1537293600;26.3;18.6;283.1;-7.3;0.0;0.0
1537297200;23.3;18.6;295.6;-15.9;0.0;0.0
1537300800;23.5;18.6;309.3;-23.6;0.0;0.0
1537304400;20.8;18.6;324.6;-29.8;0.0;0.0
1537308000;20.4;18.6;341.6;-34.0;0.0;0.0
1537311600;20.2;18.6;359.8;-35.5;0.0;0.0
1537315200;18.4;18.6;18.0;-34.1;0.0;0.0
1537318800;16.7;18.6;35.0;-30.0;0.0;0.0
1537322400;18.5;18.6;50.4;-23.8;0.0;0.0
1537326000;17.3;18.6;64.1;-16.2;0.0;0.0
1537329600;14.7;18.6;76.7;-7.6;0.0;0.0
1537333200;14.4;18.6;88.7;1.4;11.7;2.9
1537336800;16.9;18.6;100.7;10.5;282.7;31.8
1537340400;19.5;18.6;113.4;19.2;587.8;67.0
1537344000;20.9;18.6;127.3;27.0;692.6;82.5
1537347600;22.7;18.6;143.0;33.5;750.5;92.6
1537351200;24.3;18.6;160.7;37.8;784.1;98.9
1537354800;25.6;18.6;179.8;39.3;794.0;100.8
1537358400;27.2;18.6;198.9;37.8;784.4;98.9
1537362000;27.9;18.6;216.7;33.5;753.5;92.9
1537365600;28.5;18.7;232.4;27.1;694.1;82.6
1537369200;28.5;18.7;246.3;19.2;589.1;67.0
1537372800;28.6;18.7;259.0;10.5;395.5;44.4
1537376400;27.5;18.7;271.0;1.4;46.3;11.4
1537380000;26.2;18.7;282.9;-7.6;0.0;0.0
1537383600;25.0;18.7;295.5;-16.2;0.0;0.0
1537387200;23.9;18.7;309.2;-24.0;0.0;0.0
1537390800;22.1;18.7;324.5;-30.2;0.0;0.0
1537394400;20.2;18.7;341.6;-34.4;0.0;0.0
1537398000;20.6;18.7;359.9;-35.8;0.0;0.0
1537401600;20.4;18.7;18.2;-34.4;0.0;0.0
1537405200;18.3;18.7;35.3;-30.3;0.0;0.0
1537408800;19.4;18.7;50.7;-24.1;0.0;0.0
1537412400;16.7;18.7;64.4;-16.4;0.0;0.0
1537416000;15.7;18.7;77.0;-7.9;0.0;0.0
1537419600;16.1;18.7;89.0;1.2;9.9;2.7
1537423200;16.6;18.7;101.0;10.2;97.0;10.9
1537426800;19.4;18.7;113.7;18.9;465.0;52.6
1537430400;22.1;18.7;127.6;26.7;691.9;81.9
1537434000;23.6;18.7;143.3;33.1;752.2;92.2
1537437600;23.9;18.7;160.9;37.4;783.6;98.2
1537441200;25.6;18.7;179.9;38.9;793.4;100.1
1537444800;26.6;18.7;199.0;37.4;783.6;98.1
1537448400;28.6;18.8;216.6;33.1;752.2;92.1
1537452000;28.6;18.8;232.3;26.7;691.8;81.7
1537455600;28.8;18.8;246.2;18.9;584.9;66.0
1537459200;28.1;18.8;258.8;10.2;386.3;43.1
1537462800;25.9;18.8;270.8;1.1;28.5;8.0
1537466400;24.2;18.8;282.8;-8.0;0.0;0.0
1537470000;22.2;18.8;295.4;-16.6;0.0;0.0
1537473600;20.3;18.8;309.1;-24.3;0.0;0.0
1537477200;18.9;18.8;324.5;-30.6;0.0;0.0
1537480800;17.5;18.8;341.6;-34.8;0.0;0.0
1537484400;16.2;18.8;0.0;-36.2;0.0;0.0
1537488000;16.0;18.8;18.4;-34.8;0.0;0.0
1537491600;16.9;18.8;35.5;-30.7;0.0;0.0
1537495200;17.5;18.8;51.0;-24.4;0.0;0.0
1537498800;18.3;18.8;64.7;-16.7;0.0;0.0
1537502400;18.7;18.8;77.3;-8.1;0.0;0.0
1537506000;19.2;18.8;89.3;0.9;8.2;2.4
1537509600;20.4;18.8;101.4;10.0;111.5;12.4
1537513200;22.4;18.9;114.0;18.6;582.7;65.4
